"origin","comb_cbd","comb_cbn","comb_thc","comb_cbg","comb_thcv","comb_cbc"
"Sacramento",0.079392,0.034836,18.72061,0.330048,0.123112,0.057816
"Sacramento",0.09538,0.045796,17.922992,0.73906,0.114928,0.072284
"Sacramento",0.07136,0.01804,13.020472,0.5326,0.145464,0.094716
"Sacramento",0.11162,0.019448,17.036282,0.310832,0.11836,0.207592
"Sacramento",12.742596,0.003256,5.033462,0.471208,0.069864,0.259732
"Sacramento",11.738972,0.006688,4.44829,0.6968,0.035288,0.201092
"Sacramento",0.096212,0.080308,23.28843,0.677276,0.190168,0.06584
"Sacramento",0.099684,0.031064,18.69571,0.44286,0.28118,0.125112
"Sacramento",0.043868,0.003784,5.334104,0.228688,2.185616,0.027668
"Sacramento",0.041888,0.00836,4.854804,0.168004,3.98964,0.333256
"Sacramento",0.035196,0.063096,5.898818,0.189096,0.070396,0.125172
"Sacramento",0.070828,0.024552,13.785086,1.06328,0.127952,0.089992
"Sacramento",0.087804,0.010208,14.810544,0.390096,0.08316,0.117148
"Sacramento",0.065296,0.005192,12.548342,0.468804,0.176368,0.04884
"Sacramento",0.08778,0.022528,16.746084,0.538168,0.057552,0.104064
"Sacramento",0.1025,0.057136,19.03489,0.580256,0.147576,0.064644
"Sacramento",0.071136,0.051304,16.371564,0.32484,0.072952,0.18456
"Sacramento",0.051712,0.0374,12.280632,0.486196,0.05588,0.050328
"Sacramento",0.16724,0.016456,16.1937,2.421,0.151888,0.218704
"Sacramento",0.1055,0.030272,16.465822,0.535404,0.049192,0.109768
"Sacramento",9.704676,0.008008,5.06796,0.4279,0.044088,0.293596
"Sacramento",0.1179,0.016016,19.21558,0.730032,0.049368,0.113836
"Sacramento",0.138372,0.050336,17.7129,1.022512,0.797456,0.090216
"Sacramento",0.092472,0.055176,18.25934,0.9402,0.13332,0.365024
"Sacramento",0.096772,0.05896,19.253896,1.087944,1.38694,0.1061
"Sacramento",0.07214,0.029832,17.931552,0.428444,0.176084,0.075692
"Sacramento",0.155728,0.031416,28.228526,0.53678,0.115104,0.182596
"Sacramento",0.231324,0.009416,24.05739,1.140376,1.585672,0.094728
"Sacramento",0,0.009504,17.108124,0.048224,0.420464,0.0418
"Sacramento",0.116484,0.028776,15.531208,0.603776,0.962716,0.220872
"Sacramento",0.115416,0.03784,14.80713,0.162552,0.050248,0.276292
"Sacramento",0.102832,0.02024,20.741122,0.815036,0.183448,0.2222
"Sacramento",0.102848,0.028424,22.489222,1.577132,0.158664,0.592264
"Sacramento",0.503136,0.023936,20.224686,0.975212,1.310584,0.212988
"Sacramento",0.111768,0.032968,21.788556,0.435404,0.207616,0.06336
"Sacramento",0.092088,0.072232,19.085192,2.559552,0.183392,1.08476
"Sacramento",0.09996,0.031944,17.430512,0.704136,0.108416,0.068112
"Sacramento",0.106176,0.017424,16.021968,0.554324,0.088792,0.14326
"Sacramento",0.094884,0.018216,6.906358,0.189524,0.162176,0.063256
"Sacramento",0.137624,0.016544,15.240268,0.514024,0.210848,0.067688
"Sacramento",0.070408,0.030624,11.88502,0.96156,0.045056,0.09366
"Sacramento",0.063784,0.012496,10.990086,3.170024,0.126368,0.073828
"Sacramento",0.362008,0.032208,17.54492,0.226672,0.01276,0.44436
"Sacramento",0.079864,0.030624,12.251316,0.403772,0.087296,0.14344
"Sacramento",0.067544,0.016808,13.866072,0.919512,0.086328,0.1606
"Sacramento",0.092596,0.038808,20.24393,0.820336,0.198832,0.106564
"Sacramento",0.059564,0.01848,16.97669,0.44248,0.105864,0.10288
"Sacramento",0.059728,0.01672,13.642516,0.545488,0.218068,0.06824
"Sacramento",0.056456,0.020152,15.875484,0.610256,0.140616,0.059036
"Sacramento",0.068728,0.03256,18.988368,0.858892,0.18614,0.110964
"Sacramento",0.08976,0.041012,17.78655,0.947356,0.277876,0.096336
"Sacramento",0.075036,0.012936,17.746194,1.247196,0.105132,0.151624
"Sacramento",0.112172,0.018768,26.69644,1.169396,0.23438,0.26498
"Sacramento",0.1449,0.047544,19.623678,1.033596,0.227656,0.14102
"Sacramento",0.068936,0.021912,14.296426,0.56246,0.149724,0.124904
"Sacramento",0.1116,0.015752,23.471668,1.63876,0.070928,0.106132
"Sacramento",0.06292,0.154536,9.021562,0.332588,0.040392,0.265712
"Sacramento",0.104464,0.010648,24.300886,0.297452,0.0924,0.103632
"Sacramento",0.056572,0.008448,15.83377,1.724228,0.05222,0.134488
"Sacramento",9.916808,0.005632,0.596452,0.483748,0.024728,0
"Sacramento",0.052448,0.029216,0.657938,0.519604,0.199672,0.0182
"Sacramento",0.067144,0.015752,0.447682,0.88836,0.209616,0.0323
"Sacramento",0.096176,0.103664,17.114032,0.879748,0.796928,0.060164
"Sacramento",0.0862,0.02464,18.784124,2.903588,0.223032,0.088308
"Sacramento",0.18862,0.010648,18.607288,0.452808,0.335656,0.13906
"Sacramento",0.054932,0.013024,15.51133,0.564444,0.108152,0.062904
"Sacramento",0.072448,0.012672,16.896498,0.54064,0.158452,0.068044
"Sacramento",0.11356,0.024288,20.711014,0.88634,0.133232,0.098144
"Sacramento",0.092408,0.030624,17.290724,1.263184,0.045056,0.219952
"Sacramento",0.085016,0.011616,16.333684,0.659544,0.114928,0.064612
"Sacramento",0.121344,0.00924,20.880554,0.531176,0.194628,0.08872
"Sacramento",0.096452,0.04796,21.37114,0.350984,0.07876,0.13294
"Sacramento",0.120604,0.025168,22.2636,1.14364,0.21956,0.145068
"Sacramento",0.10774,0.038808,17.66184,1.761184,0.139832,0.119152
"Sacramento",0.085952,0.011264,18.328004,0.830364,0.271292,0.136972
"Sacramento",0.07358,0.0198,16.658782,0.535472,0.111672,0.163368
"Sacramento",0.107712,0.012936,25.749872,1.141168,0.241208,0.071264
"Sacramento",0.113156,0.026312,24.050356,1.083268,0.206612,0.285032
"Sacramento",0.09074,0.021472,19.910768,0.528856,0.141444,0.079904
"Sacramento",0.068728,0.034056,24.975604,1.039276,0.125928,0.082468
"Sacramento",1.655984,0,0.060858,0.481092,0.0275,0.046116
"Sacramento",0.104048,0.05016,24.08845,0.633268,0.276632,0.124796
"Sacramento",0.083172,0.04048,20.25373,0.548144,0.146776,0.14418
"Sacramento",0.0749,0.011176,18.479208,1.5724,0.244488,0.14872
"Sacramento",0.0705,0.023584,13.163296,0.227796,0.148172,0.074844
"Sacramento",0.094648,0.042504,24.13358,0.681848,0.41796,0.21466
"Sacramento",0.094956,0.01584,23.488342,1.035552,0.216964,0.12012
"Sacramento",0.136108,0.056408,27.387556,1.475992,0.204884,0.502352
"Sacramento",0.104416,0.032296,21.57748,0.2722,0.12914,0.12416
"Sacramento",0.045832,0.023408,7.735018,0.561988,0.212324,0.101376
"Sacramento",0.06344,0.021912,13.504026,0.522144,0.07658,0.055836
"Sacramento",0.055536,0.016456,11.567352,0.339076,0.0737,0.080388
"Sacramento",0.045232,0.014168,17.505626,2.642976,1.374328,0.037928
"Sacramento",0.082236,0.028424,21.011076,0.329396,0.141936,0.107472
"Sacramento",0.043032,0.011528,16.831542,2.123076,0.16764,0.097436
"Sacramento",0.051516,0.009328,13.87771,0.679416,0.090472,0.034252
"Sacramento",0.07838,0.016192,19.66735,0.440572,0.180992,0.441856
"Sacramento",0.090688,0.014432,16.874426,0.74694,0.163436,0.144672
"Sacramento",0.155864,0.017072,14.146814,0.7108,0.32852,0.0256
"Sacramento",0.077,0.036168,19.141244,0.77384,0.244584,0.101552
"Sacramento",0.0951,0.030272,22.001328,0.392948,0.210272,0.009856
"Sacramento",0.085352,0.019536,21.585938,0.875912,0.176012,0.119364
"Sacramento",0.1235,0.025784,27.211992,1.56132,0.267128,0.05116
"Sacramento",0.17008,0.038544,15.912082,0.793904,0.179784,0.22612
"Sacramento",0.046992,0.012936,13.134142,0.494804,0.047168,0.0535
"Sacramento",0.113684,0.016808,19.602312,0.777788,0.171072,0.098004
"Sacramento",0.163384,0.015048,26.004232,1.572192,0.378892,0.209696
"Sacramento",0.110884,0.006864,24.882836,1.13764,0.2024,0.098952
"Sacramento",0.125496,0.011352,27.868794,1.963172,0.404744,0.039656
"Sacramento",17.731356,0.002288,0.843734,0.338336,0.024376,0.317416
"Sacramento",11.644676,0.003784,4.334388,0.362008,0.0286,0.264464
"Sacramento",0.07714,0.027896,15.503042,0.381536,0.109736,0.066116
"Sacramento",0.075284,0.014872,15.374464,0.730008,0.1122,0.072056
"Sacramento",0.038248,0.078396,8.130468,0.974572,0.04708,0.068636
"Sacramento",17.793056,0.015488,5.309764,0.705172,0.020064,0.288728
"Sacramento",0.0816,0.025432,13.93756,0.35342,0.136312,0.11696
"Sacramento",6.597708,0.012408,10.441208,1.16376,0.49006,0.258392
"Sacramento",19.258876,0.004928,0.935282,1.307744,0,0.354404
"Sacramento",18.049116,0.002992,0.589712,1.251468,0,0.357712
"Sacramento",15.532312,0,0.545968,0.433584,0,0.293104
"Sacramento",0.110804,0.055792,23.320746,1.822104,0.238568,0.101452
"Sacramento",0.085568,0.00968,7.77486,1.288556,0.041536,0.0308
"Sacramento",0.068392,0.044352,12.84469,1.325308,0.13212,0.062856
"Sacramento",0.041524,0.009768,12.190004,1.581336,0.115192,0.065816
"Sacramento",0.314736,0.030008,22.417728,0.351884,0.089496,0.163444
"Sacramento",0.034016,0.012232,7.12121,0.248524,0.076572,0.069096
"Sacramento",0.033704,0.035552,13.039952,0.413432,0.060896,0.336988
"Sacramento",0.08944,0.032912,22.444944,0.812268,0.216892,0.008624
"Sacramento",0.083956,0.0308,18.660708,0.902024,0.231904,0.080556
"Sacramento",10.092444,0.013904,3.590614,0.950076,0.409556,0.250776
"Sacramento",0.095388,0.018128,16.667676,1.512944,0.223708,0.236456
"Sacramento",0.029816,0.010208,5.74737,0.070684,0.075148,0.041804
"Sacramento",0.099012,0.020592,18.146712,0.424988,0.185272,0.159436
"Sacramento",0.045264,0.006336,13.618592,2.18432,0.15092,0.075064
"Sacramento",0.103224,0.025696,17.570402,0.7057,0.123684,0.13258
"Sacramento",0.117664,0.032648,23.557794,0.534884,0.296232,0.104596
"Sacramento",0.092912,0.041184,17.905708,1.1652,0.189368,0.08684
"Sacramento",0.076148,0.018744,18.042988,1.237896,0.2855,0.100284
"Sacramento",0.110216,0.04004,20.246002,0.855492,0.207416,0.113916
"Sacramento",0.075596,0.060808,16.365214,0.36902,0.169816,0.185828
"Sacramento",0.086316,0.019008,16.915566,0.39642,0.107708,0.118976
"Sacramento",0.163184,0.036256,18.504336,0.329176,0.20992,0.083716
"Sacramento",0.089132,0.015664,15.403106,0.27738,0.266288,0.139712
"Sacramento",16.388388,0,0.582202,0.96308,0,0.3339
"Sacramento",0.043032,0.026664,13.069304,0.551792,0.081488,0.08608
"Sacramento",0.1119,0.019448,15.640822,0.523388,0.082016,0.095264
"Sacramento",0.102476,0.00352,18.978666,1.475128,0.086372,0.136632
"Sacramento",0.127016,0.01232,13.405012,0.172408,0.076504,0.07338
"Sacramento",0.076336,0.026136,11.77148,1.19784,0.150864,0.256832
"Sacramento",0.067236,0.01276,14.393028,2.328272,0.1909,0.065924
"Sacramento",0.049332,0.015136,13.563184,0.621352,0.087652,0.0447
"Sacramento",0.110632,0.030184,19.40095,0.658736,0.127336,0.10164
"Sacramento",0.042328,0.055076,14.725328,1.230304,0.10296,0.097696
"Sacramento",0.104144,0.021824,19.015722,2.15086,2.45672,0.132868
"Sacramento",18.683292,0.010648,6.76095,0.905624,0.030888,0.367796
"Sacramento",0.083152,0.02376,17.848332,0.73476,0.123376,0.076284
"Sacramento",0.075032,0.013748,17.615284,0.645116,0.104368,0.084004
"Sacramento",0.075424,0.046024,16.203492,0.45836,0.063008,0.32174
"Sacramento",0.0763,0.012408,16.033374,0.207076,0.103468,0.081516
"Sacramento",0.15726,0.044528,21.184952,0.825724,0.183568,0.180148
"Sacramento",0.083396,0.025344,19.654948,0.595044,0.140976,0.07426
"Sacramento",0.105556,0.045936,20.88151,0.97528,0.292892,0.189768
"Sacramento",0.126096,0.025784,19.81165,1.233528,0.177672,0.154168
"Sacramento",0.03108,0.018304,7.124808,0.455664,0.088804,0.043304
"Sacramento",0.040128,0.016632,9.800704,0.529544,0.107388,0.045756
"Sacramento",0.043376,0.011088,7.683434,0.523072,0.117524,0.02492
"Sacramento",0.0037,0.0022,1.23331,0.102016,0.042944,0.022616
"Sacramento",0.434268,0.016808,16.362296,0.541484,0.156592,0.032756
"Sacramento",0.07944,0.01056,17.510542,0.642504,0.145376,0.0863
"Sacramento",0.099236,0.03344,19.55681,1.077636,0.271828,0.075728
"Sacramento",0.066664,0.041008,18.44222,0.94266,0.370764,0.110008
"Sacramento",12.880968,0.0088,5.167918,0.705428,0.046288,0.239504
"Sacramento",0.089968,0.020172,18.817404,1.017632,0.17968,0.071992
"Sacramento",0.23242,0.025256,17.676208,0.758116,0.16306,0.121116
"Sacramento",0.096656,0.019184,15.325194,0.855252,0.165528,0.44874
"Sacramento",0.056356,0.01672,12.45655,0.6232,0.057728,0.108104
"Sacramento",0.094412,0.020328,21.30371,0.92622,0.239388,0.10218
"Sacramento",0.027692,0.0272,6.874654,0.16788,0.003784,0.0247
"Sacramento",0.079968,0.017952,15.10974,0.641,0.164992,0.09234
"Sacramento",0.08984,0.01672,18.447838,1.010736,0.142092,0.073656
"Sacramento",0.055656,0.019008,12.820396,0.907108,0.104192,0.220576
"Sacramento",0.0887,0.016632,22.191256,2.055932,0.304696,0.281564
"Sacramento",0.087952,0.024816,21.98253,0.835448,0.2321,0
"Sacramento",0.096616,0.013112,17.560798,1.573964,0.322076,0.453236
"Sacramento",0.115396,0.024904,21.531102,0.981364,0.248388,0.116656
"Sacramento",0.116544,0.027984,23.630966,1.300116,0.42168,0.095124
"Sacramento",10.869504,0.010736,10.799652,0.506308,0.101764,0.27462
"Sacramento",0.151844,0.024376,25.378012,0.678324,0.1205,0.156716
"Sacramento",0.104084,0.01892,20.461172,0.290288,0.12676,0.231472
"Sacramento",11.733176,0.009064,11.457274,0.416128,0.107708,0.282084
"Sacramento",0.116656,0.018304,21.59064,0.918448,0.228016,0.131496
"Sacramento",0.105288,0.021472,21.795058,1.716932,0.255652,0.16168
"Sacramento",0.094156,0.018216,21.519644,0.86066,0.168312,0.106872
"Sacramento",0.057344,0.019096,16.252512,1.011748,0.087836,0.310196
"Sacramento",13.135948,0.005896,0.50126,0.485256,0.050332,0.195976
"Sacramento",9.002404,0.014256,5.15576,0.388028,0.457752,0.170016
"Sacramento",11.942624,0.01276,3.634782,0.578404,0.343212,0.211316
"Sacramento",9.096756,0.014696,4.704758,0.314712,0.067896,0.17386
"Sacramento",10.531544,0.012408,3.464746,0.296696,0.060808,0.176
"Sacramento",12.928408,0.030624,11.722194,0.780604,0.0638,0.268812
"Sacramento",0.10644,0.020856,22.890196,1.57716,0.256772,0.813544
"Sacramento",9.975604,0.01012,8.33587,0.393616,0.04752,0.674548
"Sacramento",0.106604,0.01892,22.453948,1.62304,0.151268,0.340648
"Sacramento",0.112108,0.018128,22.026184,1.721824,0.296,0.36338
"Sacramento",0.066196,0.01936,15.809512,2.535464,0.195832,0.477232
"Sacramento",0.054132,0.032736,11.987484,0.943304,0.152432,0.367828
"Sacramento",0.096792,0.021736,15.002436,0.675848,0.132584,0.070512
"Sacramento",0.092484,0.04884,13.904804,0.072448,0.0857,0.070636
"Sacramento",0.093444,0.016104,13.462214,0.872784,0.140536,0.054852
"Sacramento",0.086056,0.008976,16.026188,1.30992,0.166216,0.08198
"Sacramento",0.07682,0.022,16.73962,0.601024,0.201348,0.051348
"Sacramento",0.05268,0.009152,10.727672,0.709164,0.072176,0.127332
"Sacramento",0.096152,0.0308,15.001892,0.397092,0.191596,0.0692
"Sacramento",0.05428,0.027632,15.239586,0.4977,0.176528,0.110144
"Sacramento",0.054644,0.463964,17.288174,0.264536,0.119232,0.158144
"Sacramento",0.075764,0.011176,17.600608,1.869008,0.257848,0.118888
"Sacramento",0.0968,0.0242,15.570168,0.655908,0.07392,0.344608
"Sacramento",0.082712,0.021472,19.871968,0.770036,0.140184,0.096576
"Sacramento",0.069508,0.021736,15.434268,0.908844,0.220868,0.215768
"Sacramento",0.083888,0,17.27641,2.352024,0.079552,0.423512
"Sacramento",0.062364,0.023496,13.031854,3.248792,0.165624,0.087552
"Sacramento",11.770236,0.004136,1.073658,0.165576,0,0.17336
"Sacramento",0.115828,0.023936,18.888494,0.2528,0.25492,0.116296
"Sacramento",8.744572,0.024112,9.331322,0.535552,0.05896,0.221884
"Sacramento",0.073716,0.035836,18.508858,0.71464,0.118624,0.070848
"Sacramento",0.099692,0.03458,21.222346,1.122668,0.195624,0.1034
"Sacramento",0.082184,0.022968,16.210246,0.533848,0.18878,0.059864
"Sacramento",0.058256,0.012584,17.420112,1.04302,0.045496,0.312136
"Sacramento",0.084876,0.082368,17.99503,0.808884,0.071808,0.12232
"Sacramento",0.05128,0.006336,10.925262,0.332284,0.08096,0.066636
"Sacramento",0.1505,0.055644,17.91732,0.869424,0.131912,0.28088
"Sacramento",8.834392,0.017008,7.00111,0.861652,0.056408,0.189696
"Sacramento",0.07882,0.019712,15.385658,0.549052,0.139216,0.056812
"Sacramento",0.064736,0.012848,13.244972,0.525932,1.376496,0.175468
"Sacramento",0.083448,0.02992,19.065716,1.01508,0.183964,0.06458
"Sacramento",0.064996,0.069704,16.905626,0.848456,0.114224,0.130516
"Sacramento",0.087876,0.030184,16.432984,0.789888,0.109736,0.065648
"Sacramento",0.128772,0.030448,21.06418,1.747332,0.192984,0.091432
"Sacramento",18.386524,0.003432,0.57226,0.206432,0,0.282692
"Sacramento",0.087892,0.037856,20.803234,0.41612,0.140272,0.063976
"Sacramento",0.112764,0.039248,19.272632,0.497476,0.117656,0.16896
"Sacramento",0.062244,0.020504,16.70115,2.1145,0.16896,0.129036
"Sacramento",0.053068,0.023384,12.080676,0.056744,0.061504,0.046464
"Sacramento",0.071012,0.049128,16.632552,0.863992,0.1473,0.16074
"Sacramento",0.074104,0.0264,13.379418,0.75854,0.094072,0.064484
"Sacramento",11.90916,0.0132,5.501136,0.5976,0.054296,0.21076
"NIDA",6.1,0,0.03,0.2,0,0.02
"NIDA",4.95,0,0.16,0.12,0,0.21
"NIDA",4.5,0,0.18,0.09,0,0.21
"NIDA",5.38,0,0.18,0.16,0,0.21
"NIDA",5.55,0,0.18,0.19,0,0.23
"NIDA",5.61,0,0.18,0.16,0,0.24
"NIDA",5.65,0,0.18,0.18,0,0.24
"NIDA",4.73,0,0.19,0.13,0,0.19
"NIDA",5.67,0,0.19,0.18,0,0.24
"NIDA",5.96,0,0.19,0.16,0,0.24
"NIDA",5.55,0,0.19,0.12,0,0.25
"NIDA",5.51,0,0.2,0.18,0,0.22
"NIDA",5.66,0,0.2,0.19,0,0.22
"NIDA",5.26,0,0.21,0.11,0,0.23
"NIDA",5.92,0,0.21,0.2,0,0.23
"NIDA",5.99,0,0.21,0.21,0,0.24
"NIDA",6.49,0,0.21,0.22,0,0.27
"NIDA",5.72,0,0.22,0.17,0,0.23
"NIDA",5.66,0,0.22,0.14,0,0.25
"NIDA",6.08,0,0.22,0.14,0,0.26
"NIDA",6.47,0,0.22,0.22,0,0.27
"NIDA",5.28,0,0.23,0.13,0,0.21
"NIDA",6.47,0,0.23,0.22,0,0.26
"NIDA",5.86,0,0.24,0.13,0,0.26
"NIDA",6.45,0,0.24,0.17,0,0.28
"NIDA",5.99,0,0.25,0.2,0,0.23
"NIDA",5.24,0,0.29,0.17,0,0.22
"NIDA",5.39,0,0.29,0.22,0.04,0.23
"NIDA",10.14,0,0.4,0.46,0,0.41
"NIDA",9.62,0,0.43,0.29,0,0.42
"NIDA",5.15,0,0.51,0.2,0,0.23
"NIDA",13.94,0,0.53,0.52,0.04,0.54
"NIDA",3.14,0.06,1.36,0.14,0.04,0.16
"NIDA",0,0.42,1.43,0,0,0.07
"NIDA",3.46,0.07,1.58,0.15,0.04,0.17
"NIDA",0,0.5,1.65,0.04,0.05,0.1
"NIDA",3.38,0.07,1.81,0.15,0,0.2
"NIDA",0,0.21,2.23,0,0,0.15
"NIDA",4.05,0.07,2.29,0.12,0,0.2
"NIDA",0,0.23,2.5,0,0,0.17
"NIDA",0.08,0.22,2.7,0,0,0
"NIDA",0,0.3,2.84,0.05,0,0.17
"NIDA",4.93,0.09,2.85,0.24,0,0.27
"NIDA",4.89,0.06,2.97,0.25,0,0.26
"NIDA",15.76,0.09,3.11,0.72,0.04,0.63
"NIDA",5.03,0.09,3.15,0.18,0.03,0.27
"NIDA",4.02,0.13,3.32,0.3,0.04,0.21
"NIDA",4.17,0.11,3.49,0.3,0.04,0.23
"NIDA",5.41,0.09,3.54,0.31,0.04,0.3
"NIDA",0,0.39,3.64,0.06,0.02,0.17
"NIDA",0.96,0.51,3.65,0.07,0,0.2
"NIDA",0.49,0.52,3.74,0.07,0,0.15
"NIDA",5.38,0.1,3.88,0.34,0.04,0.31
"NIDA",5.99,0.16,3.91,0.3,0.04,0.34
"NIDA",5.82,0.1,3.97,0.28,0.04,0.32
"NIDA",0,0.34,4.14,0.06,0,0.19
"NIDA",6.03,0.11,4.25,0.39,0.04,0.34
"NIDA",6.2,0.1,4.29,0.3,0.04,0.35
"NIDA",6.06,0.1,4.31,0.27,0.04,0.33
"NIDA",6.27,0.08,4.33,0.29,0.04,0.35
"NIDA",6.5,0.08,4.4,0.33,0.04,0.36
"NIDA",4.92,0.3,4.43,0.17,0,0.24
"NIDA",6.7,0.12,4.71,0.34,0.04,0.37
"NIDA",6.85,0.09,4.78,0.31,0.05,0.38
"NIDA",0.17,0.15,4.83,0.14,0.04,0.28
"NIDA",0.06,0.55,4.92,0.44,0,0.11
"NIDA",0,0.41,4.95,0.12,0.03,0.18
"NIDA",6.8,0.14,5.16,0.47,0.05,0.39
"NIDA",0,0.47,5.34,0.15,0.04,0.16
"NIDA",0,0.49,5.37,0.16,0.04,0.16
"NIDA",0.36,0.65,5.56,0.07,0,0.24
"NIDA",0,0.46,6.06,0.14,0.05,0.21
"NIDA",0,0.47,6.09,0.12,0,0.18
"NIDA",0,0.57,6.68,0.17,0.05,0.22
"NIDA",0,0.69,6.79,0.11,0,0.17
"NIDA",0,0.52,6.85,0.17,0.05,0.18
"NIDA",0.07,0.59,6.9,0.21,0.05,0.2
"NIDA",0,0.55,6.92,0.18,0.05,0.17
"NIDA",0.1,0.89,7.67,0.7,0.04,0.19
"NIDA",0,0.63,7.77,0.2,0.08,0.15
"NIDA",0,0.81,7.94,0.24,0.06,0.22
"NIDA",0.02,0.12,7.96,0.24,0.06,0.33
"NIDA",15.41,0.16,8.1,0.77,0.08,0.7
"NIDA",0,0.57,8.38,0.58,0.06,0.12
"NIDA",0.11,0.21,8.74,0.19,0.07,0.39
"NIDA",0.1,0.54,9.03,0.12,0,0.26
"NIDA",0,0.75,9.55,0.08,0.06,0.18
"NIDA",0,0.58,10.12,0.6,0.04,0.1
"NIDA",0.1,0.58,10.2,1.44,0.07,0.24
"NIDA",0,0.68,10.2,0.3,0.08,0.23
